"Year","Month","Region","NJ_BPUV","JA_BPUV","JAC_BPUV","NJAC_BPUV","M_BPUV","JACM_BPUV","NJACM_BPUV","ACM_BPUV"
1979,"January","West",3482.6,6907.5,7041.2,7049.8,3.1025,8554.1375,8572.0375,2677.5675
1979,"February","West",1924.7,3693.7,3894.25,3899,2.57875,6163.57625,6182.27625,2128.10625
1979,"March","West",366.8,479.9,747.3,748.2,2.055,3773.015,3792.515,1578.645
1979,"April","West",1905,4743.8,4853,4862,5.39,4856.38,4865.38,3515.9
1979,"May","West",2882,14596.45,14596.45,14627,11.4,14607.85,14638.4,11410.695
1979,"June","West",2812.2,21993.55,22001.45,22002.9,9.615,22032.005,22033.455,19274.85
1979,"July","West",2025.9,12711.4,12734,12884.7,7.3,12296.165,12379.315,10571.23
1979,"August","West",1812.4,4299.4,4299.4,4324.1,3.345,4299.42,4324.12,3208.11
1979,"September","West",2549.2,7867,7867,7907.1,1.42,7888.21,7928.31,4337.64
1979,"October","West",3292.6,6815.3,6824.25,6875.25,2.96,6830.585,6881.585,4630.88
1979,"November","West",5019.3,7876.6,7876.6,7953.8,4.465,7876.62,7953.82,3038.98
1979,"December","West",3904.7375,6190.75,6675.275,6737.275,3.43625,6675.3225,6737.3225,2889.4425
1980,"January","West",2790.175,4504.9,5473.95,5520.75,2.4075,5474.025,5520.825,2739.905
1980,"February","West",1675.6125,2819.05,4272.625,4304.225,1.37875,4272.7275,4304.3275,2590.3675
1980,"March","West",561.05,1133.2,3071.3,3087.7,0.35,3071.43,3087.83,2440.83
1980,"April","West",2100.2,12639.9,13814.2,13979.1,8.49,13818.63,13983.44,10893.29
1980,"May","West",1938.15,6665.5,8575.25,8644.7,19.255,8637.545,8703.71,5754.76
1980,"June","West",4814.7,16130.3,16622.25,16662.55,17,16643.785,16684.085,11704.945
1980,"July","West",5272.45,18658,18658,18721.5,10.01,18671.505,18735.005,11149.055
1980,"August","West",8325.65,14454.35,14466.15,14503.7,11.06,14858.1,14933.2,8845.73
1980,"September","West",6242.45,12905.25,12905.25,13056.25,13.3,12920.05,13067.8,5779.52
1980,"October","West",4510.8,12977.4,12977.4,12998.2,11.25,12986.16,13006.96,7151.95
1980,"November","West",6859.7,11671.6,11671.6,11740.5,7.23,11679.15,11748.05,4624.15
1980,"December","West",5528.7125,9766.7625,9768.1,9825.375,6.1275,9774.24875,9831.52375,4104.66125
1981,"January","West",4197.725,7861.925,7864.6,7910.25,5.025,7869.3475,7914.9975,3585.1725
1981,"February","West",2866.7375,5957.0875,5961.1,5995.125,3.9225,5964.44625,5998.47125,3065.68375
1981,"March","West",1535.75,4052.25,4057.6,4080,2.82,4059.545,4081.945,2546.195
1981,"April","West",6188.1,12930.1,12930.1,12985.2,4.71,14309.055,14399.155,8037.66
1981,"May","West",13481.8,16122.3,16122.3,16128.3,30.69,16152.99,16158.99,6357.1
1981,"June","West",1999.9,5422.5,5422.5,5567.1,23.56,5428.67,5568.47,3867.37
1981,"July","West",2238.1,5120.2,5120.2,5179.8,4.92,4114.43,4145.73,2444.5
1981,"August","West",3253.55,4319.8,4319.8,4376.95,1.285,4321.205,4378.355,1401.92
1981,"September","West",4012.35,6486.7,6486.7,6550.25,1.36,6383.9,6428.7,1571.47
1981,"October","West",9816.3,12384.8,12384.8,12597.1,0.56,12387.775,12600.075,961.205
1981,"November","West",3035.8,6358.7,6358.7,6378.4,1.99,6361.66,6381.36,3345.56
1981,"December","West",2288.725,4799.775,4825.775,4840.825,1.6,4828.0775,4843.1275,2555.09
1982,"January","West",1541.65,3240.85,3292.85,3303.25,1.21,3294.495,3304.895,1764.62
1982,"February","West",794.575,1681.925,1759.925,1765.675,0.82,1760.9125,1766.6625,974.15
1982,"March","West",47.5,123,227,228.1,0.43,227.33,228.43,183.68
1982,"April","West",94.85,250.75,957.45,960.9,0.325,957.58,961.045,855.62
1982,"May","West",761,2177.05,2787.75,2808.35,3.98,2797.455,2811.055,2238.275
1982,"June","West",2876.2,7340.85,7419.45,7454.65,16.88,7481.665,7520.815,4709.535
1982,"July","West",2542.35,12506.9,12563.6,12664.9,53.615,12659.91,12750.415,7898.7
1982,"August","West",2468.65,11041,11041,11044.8,17.81,11057.835,11061.635,7444.195
1982,"September","West",2047.75,10020.35,10974.25,10978.35,12.68,10990.72,10994.82,8654.395
1982,"October","West",3539.95,11066.7,11331.1,11593.9,6.16,11333.195,11595.995,4861.59
1982,"November","West",1201.1,4180.8,4221.6,4255.3,1.275,3455.57,3474.72,1865.22
1982,"December","West",910.675,3175.6,3324.35,3349.875,0.96875,2749.83,2764.4425,1553.905
1983,"January","West",620.25,2170.4,2427.1,2444.45,0.6625,2044.09,2054.165,1242.59
1983,"February","West",329.825,1165.2,1529.85,1539.025,0.35625,1338.35,1343.8875,931.275
1983,"March","West",39.4,160,632.6,633.6,0.05,632.61,633.61,619.96
1983,"April","West",171.7,560.9,935.65,936.65,1.545,936.605,937.605,784.625
1983,"May","West",192.65,1034.4,1981.65,1983.35,2.07,1982.345,1984.045,1414.015
1983,"June","West",245.75,912.7,1422.6,1424.7,4.805,1424.39,1426.49,1072.71
1983,"July","West",504.75,2161.65,2295.7,2309.15,3.68,2301.33,2314.78,1714.03
1983,"August","West",3757,9752.3,16413.7,16473.05,1.66,17821.43,17862.93,13030.86
1983,"September","West",2361.8,13191.6,15529.7,15532.9,0.89,15530.04,15533.24,12704.41
1983,"October","West",2386.35,9829.65,10410.95,10427.4,0.735,10412.065,10428.515,8875.515
1983,"November","West",2442.5,8502.4,8647,8648.9,0.34,8648.69,8650.59,4237.5
1983,"December","West",2060.2375,6873.7375,6987.45,6991.85,1.02875,6990.70625,6995.10625,3358.865
1984,"January","West",1677.975,5245.075,5327.9,5334.8,1.7175,5332.7225,5339.6225,2480.23
1984,"February","West",1295.7125,3616.4125,3668.35,3677.75,2.40625,3674.73875,3684.13875,1601.595
1984,"March","West",913.45,1987.75,2008.8,2020.7,3.095,2016.755,2028.655,722.96
1984,"April","West",982.55,2700.25,2746.8,2787.4,10.085,2779.735,2820.335,1438.985
1984,"May","West",1920.95,6036.7,6036.7,6059.7,32.08,6066.28,6089.28,3410.04
1984,"June","West",3221.95,10910.75,10972.7,11013.45,12.355,10993.755,11034.505,8182.76
1984,"July","West",7541.65,17927.95,17927.95,17944.95,15.335,17946.225,17963.225,9578.365
1984,"August","West",4370,14872.5,15438.45,15571.6,2.955,15439.89,15573.04,10162.645
1984,"September","West",6925.5,17511.6,17708.3,17968.7,1.76,17712.61,17973.01,12310.91
1984,"October","West",2151.1,10931.35,12828.95,12998.95,1.12,12830.035,13000.035,10877.785
1984,"November","West",1258.55,7092.95,7579.65,7845.35,1.9,7581.09,7846.79,5878.54
1984,"December","West",1163.875,5698.7,6081.8,6290.3125,1.75375,6083.48875,6292.00125,4635.67625
1985,"January","West",1069.2,4304.45,4583.95,4735.275,1.6075,4585.8875,4737.2125,3392.8125
1985,"February","West",974.525,2910.2,3086.1,3180.2375,1.46125,3088.28625,3182.42375,2149.94875
1985,"March","West",879.85,1515.95,1588.25,1625.2,1.315,1590.685,1627.635,907.085
1985,"April","West",855.2,1645.1,1848.9,1887.4,7.66,1849.88,1888.38,847.58
1985,"May","West",1835.4,4423.1,4459.1,4568.4,26.17,4482.03,4591.33,2166.97
1985,"June","West",4008.75,8087.9,8093.75,8102.55,53.84,8108.17,8116.97,4064.65
1985,"July","West",3249.8,10293.3,10293.3,10488.5,9.235,10347.435,10542.635,4524.405
1985,"August","West",1875.3,6193.35,6456.6,6751.15,4.355,6462.21,6756.76,3498.29
1985,"September","West",3023.85,6014.85,6018,6084.8,1.855,6019.8,6086.6,2456.92
1985,"October","West",4354.9,5819.1,5819.1,5928.7,0.43,5819.19,5928.79,1238.48
1985,"November","West",4065.7,4664.9,4664.9,4673.1,0.105,4312.045,4331.895,1367.105
1985,"December","West",3058.85,3580.55,3739.9875,3746.4875,0.07875,3475.34625,3490.58375,1257.41625
1986,"January","West",2052,2496.2,2815.075,2819.875,0.0525,2638.6475,2649.2725,1147.7275
1986,"February","West",1045.15,1411.85,1890.1625,1893.2625,0.02625,1801.94875,1807.96125,1038.03875
1986,"March","West",38.3,327.5,965.25,966.65,0,965.25,966.65,928.35
1986,"April","West",482.9,2419.7,3649.1,3651.2,3.785,3652.525,3654.625,3098.735
1986,"May","West",3621.75,8448.45,8481.85,8524.4,24.225,8688.275,8730.825,4276.455
1986,"June","West",4327.2,13765.9,13810.95,13837.7,65.96,13876.9,13919.6,10998.705
1986,"July","West",3074.45,7802.35,7802.35,7858.5,13.31,7827.865,7884.015,5045.915
1986,"August","West",2627.05,9130.8,9130.8,9178.3,17.315,9152.87,9200.37,5751.255
1986,"September","West",896.65,3049.35,3064.35,3074.75,4.855,3066.715,3077.115,2301.565
1986,"October","West",2537.2,6080.65,6086.65,6107.45,2.365,6090.865,6111.665,3433.875
1986,"November","West",2588.1,7573.5,7682.4,7684.2,1.36,7682.95,7684.75,3388.42
1986,"December","West",2528.775,6600.35,6683.5,6703.475,1.61,6684.745,6704.72,2875.8725
1987,"January","West",2469.45,5627.2,5684.6,5722.75,1.86,5686.54,5724.69,2363.325
1987,"February","West",2410.125,4654.05,4685.7,4742.025,2.11,4688.335,4744.66,1850.7775
1987,"March","West",2350.8,3680.9,3686.8,3761.3,2.36,3690.13,3764.63,1338.23
1987,"April","West",2851.9,5025.7,5032.3,5068.8,8.445,5041.14,5077.64,2468.64
1987,"May","West",6637.3,11968.4,11968.4,11973.2,13.995,12069.11,12073.91,3679.44
1987,"June","West",2348.75,5524.25,5524.25,5612.7,3.645,5525.255,5613.705,2005.59
1987,"July","West",921.2,1730.7,1730.7,1734.3,1.42,1732.58,1736.18,948.38
1987,"August","West",863.8,2959.2,2959.2,2976.15,1.305,2965.075,2982.025,1669.7
1987,"September","West",369.1,810.6,810.6,814.6,0.845,813.695,817.695,361.365
1987,"October","West",555,724.1,724.1,725,0.43,724.1,725,302.66
1987,"November","West",462.7,547.5,547.5,548.2,0.14,547.5,548.2,225.43
1987,"December","West",484.325,574.0875,574.0875,576.975,1.57125,575.43625,578.32375,198.94625
1988,"January","West",505.95,600.675,600.675,605.75,3.0025,603.3725,608.4475,172.4625
1988,"February","West",527.575,627.2625,627.2625,634.525,4.43375,631.30875,638.57125,145.97875
1988,"March","West",549.2,653.85,653.85,663.3,5.865,659.245,668.695,119.495
1988,"April","West",150.55,216.85,230.95,238.3,6.505,240.62,247.97,88.335
1988,"May","West",223.3,380.65,388.55,417.6,5.08,394.75,423.8,200.5
1988,"June","West",346.6,1003.2,1006.05,1018.8,4.62,1012,1024.75,344.82
1988,"July","West",311.05,832.275,833.7,855.075,2.725,836.915,858.29,377.475
1988,"August","West",275.5,661.35,661.35,691.35,0.83,661.83,691.83,410.13
1988,"September","West",353.3,711.2,711.2,771,0.51,712.01,771.81,418.51
1988,"October","West",546.4,2716.6,2716.6,2717.8,0.04,2716.6,2717.8,1079.4
1988,"November","West",695.6,935.5,935.5,937.5,0.05,935.5,937.5,665.9
1988,"December","West",644.875,854.45,870.4,881.8,0.165,870.615,881.9275,592.325
1989,"January","West",594.15,773.4,805.3,826.1,0.28,805.73,826.355,518.75
1989,"February","West",543.425,692.35,740.2,770.4,0.395,740.845,770.7825,445.175
1989,"March","West",492.7,611.3,675.1,714.7,0.51,675.96,715.21,371.6
1989,"April","West",850.1,1687.2,1738.4,1747,2.75,1741.34,1749.94,863.43
1989,"May","West",463,881.6,881.6,887.2,2.94,884.5,890.1,427.1
1989,"June","West",2269.7,8000.6,8022.2,8046.9,9.35,8032.42,8057.12,6489.92
1989,"July","West",3268.4,13263.9,13263.9,13279.9,1.445,13264.43,13280.43,9416.175
1989,"August","West",1662.4,24271.3,24271.3,24271.3,0.4,24276.38,24276.38,17838.9
1989,"September","West",1186.1,12836.5,12836.5,12850.7,0.165,12836.59,12850.79,10356.04
1989,"October","West",1282.55,5924.65,5953.25,6031.25,0.19,5953.555,6031.555,4729.755
1989,"November","West",960.4,2701.6,2701.6,2713.1,0.01,2701.76,2713.26,1572.76
1989,"December","West",752.025,2084.7,2084.7,2098.175,0.055,2084.8675,2098.3425,1202.3475
1990,"January","West",543.65,1467.8,1467.8,1483.25,0.1,1467.975,1483.425,831.935
1990,"February","West",335.275,850.9,850.9,868.325,0.145,851.0825,868.5075,461.5225
1990,"March","West",126.9,234,234,253.4,0.19,234.19,253.59,91.11
1990,"April","West",160.9,88.5,88.5,183.3,0.89,88.95,183.63,79.45
1990,"May","West",217.3,701.5,701.5,729.1,2.42,706.535,734.135,385.975
1990,"June","West",681.8,4489.6,4489.6,4492.5,2.605,4570.2,4603.35,3622.355
1990,"July","West",1104.8,8159.5,8159.5,8214.1,0.71,8161.14,8215.74,4106.71
1990,"August","West",1458.75,3790.05,3790.05,3834,0.19,3792.775,3837.25,2474.29
1990,"September","West",1321.55,12023,12023,12053,0.055,12023.35,12053.35,9215
1990,"October","West",1416.4,6460.55,6464.55,6479.95,0.01,6464.645,6480.045,5047.395
1990,"November","West",1270.2,3925.7,3925.7,3928.9,0.05,3925.75,3928.95,2658.75
1990,"December","West",1063.35,3103.7625,3104.0875,3107.5,0.36375,3104.45125,3107.86375,2044.51375
1991,"January","West",856.5,2281.825,2282.475,2286.1,0.6775,2283.1525,2286.7775,1430.2775
1991,"February","West",649.65,1459.8875,1460.8625,1464.7,0.99125,1461.85375,1465.69125,816.04125
1991,"March","West",442.8,637.95,639.25,643.3,1.305,640.555,644.605,201.805
1991,"April","West",148.95,345.05,345.05,352.35,1.34,358.25,362.95,231.75
1991,"May","West",108.8,241.25,249.55,256.15,2.255,252.655,263.855,158.24
1991,"June","West",465.3,1129.05,1129.05,1135.9,3.555,1172.565,1179.415,455.79
1991,"July","West",761.9,5516.3,5516.3,5517.1,1.6,5517.9,5518.7,5394.1
1991,"August","West",901.5,5911.85,5911.85,5918.25,0.82,5912.43,5918.83,4564.03
1991,"September","West",512.2,2942.75,2942.75,2951.7,0.27,2942.895,2951.845,1980.295
1991,"October","West",425,2673.4,2673.4,2680.35,0.015,2673.4,2680.35,2082.41
1991,"November","West",1060.5,3954.2,3954.2,3955.9,0.01,3954.2,3955.9,3644
1991,"December","West",827.375,3040.3,3044.65,3048.25,0.0575,3044.6525,3048.2525,2782.3275
1992,"January","West",594.25,2126.4,2135.1,2140.6,0.105,2135.105,2140.605,1920.655
1992,"February","West",361.125,1212.5,1225.55,1232.95,0.1525,1225.5575,1232.9575,1058.9825
1992,"March","West",128,298.6,316,325.3,0.2,316.01,325.31,197.31
1992,"April","West",299.3,461.45,462.65,497.05,0.83,463.48,497.315,186.615
1992,"May","West",496.15,3869.3,3889.45,3902.8,1.69,3891.635,3904.985,3277.375
1992,"June","West",846.45,3553.15,3553.15,3579.55,0.995,3553.83,3580.23,2536.805
1992,"July","West",573.95,2885.3,2885.3,2904.5,0.08,3194.42,3201.12,2628.06
1992,"August","West",374.05,1909.8,1909.8,1913.85,0.02,1909.825,1913.875,1632.945
1992,"September","West",637,3430.4,3430.4,3549.2,0.02,3430.43,3549.22,3235.8
1992,"October","West",993.8,2016.7,2016.7,2160.9,0,2016.7,2160.9,937.8
1992,"November","West",373.4,1811.7,1811.7,1906.9,0,1811.7,1906.9,882
1992,"December","West",470.55,1926.45,1950.9,2025.525,0.0075,1950.9775,2025.6025,1129.6075
1993,"January","West",567.7,2041.2,2090.1,2144.15,0.015,2090.255,2144.305,1377.215
1993,"February","West",664.85,2155.95,2229.3,2262.775,0.0225,2229.5325,2263.0075,1624.8225
1993,"March","West",762,2270.7,2368.5,2381.4,0.03,2368.81,2381.71,1872.43
1993,"April","West",819.1,2724.45,3034.15,3051.3,0.075,3034.46,3051.61,2101.855
1993,"May","West",4248.15,18187.4,23475,23672.5,6.435,24289.24,24579.89,15893.69
1993,"June","West",2309,13815.15,13937.95,14012.25,2.58,11865.91,11892.36,9808.8
1993,"July","West",2142.9,6076.8,6076.8,6081.5,0.71,6076.98,6081.68,3786.48
1993,"August","West",1374.8,9329,9329,9337.3,0.175,9330.36,9338.66,7718.795
1993,"September","West",720.2,6658.3,6658.3,6658.3,0.39,6660.42,6660.42,6174.52
1993,"October","West",338.6,3923.75,3923.75,3926.55,0.42,3924.04,3926.84,2538.59
1993,"November","West",369.5,2196.8,2196.8,2198.7,0.02,2196.82,2198.72,1158.25
1993,"December","West",328.6125,1734.075,1740.275,1743.975,0.0175,1740.29,1743.99,914.3
1994,"January","West",287.725,1271.35,1283.75,1289.25,0.015,1283.76,1289.26,670.35
1994,"February","West",246.8375,808.625,827.225,834.525,0.0125,827.23,834.53,426.4
1994,"March","West",205.95,345.9,370.7,379.8,0.01,370.7,379.8,182.45
1994,"April","West",328.8,873.05,892.1,917.4,0.065,893.345,918.645,302.215
1994,"May","West",150.65,647.35,647.35,663.1,0.465,647.795,663.545,494.645
1994,"June","West",311.1,847,847,861.9,3.525,851.82,866.72,430.77
1994,"July","West",317.3,689,689,690.4,3.46,691.545,692.945,375.645
1994,"August","West",726.9,809.7,809.7,810.35,0.89,811.185,811.835,100.825
1994,"September","West",563.95,812.9,812.9,813.55,0.295,813.885,814.535,122.52
1994,"October","West",482.25,610.15,610.15,612.5,0.065,610.265,612.615,138.715
1994,"November","West",426.5,905.35,905.35,906.15,0.005,905.35,906.15,514.885
1994,"December","West",333.075,704.125,802.8875,804,0.00375,802.8875,804,502.42625
1995,"January","West",239.65,502.9,700.425,701.85,0.0025,700.425,701.85,489.9675
1995,"February","West",146.225,301.675,597.9625,599.7,0.00125,597.9625,599.7,477.50875
1995,"March","West",52.8,100.45,495.5,497.55,0,495.5,497.55,465.05
1995,"April","West",367.85,1446.35,2022.05,2026.2,0.005,2022.055,2026.205,1577.66
1995,"May","West",404.45,607.2,1617.7,1623.45,0.02,1617.7,1623.45,1316.25
1995,"June","West",1946.75,3539.5,3815.6,3865.65,0.23,3815.7,3865.75,2408.85
1995,"July","West",7424.5,11675.45,11943.85,11966.55,0.64,11945.98,11968.68,5771.295
1995,"August","West",1590.1,6069.9,6113.9,6120,0.975,6114.455,6120.555,4526.855
1995,"September","West",1488.8,5479.6,5522.5,5592.7,0.58,5522.66,5592.86,1683.26
1995,"October","West",2134.6,6545.2,6606.7,6649.4,0.37,6606.79,6649.49,3676.27
1995,"November","West",833.6,2116.4,2141,2166.9,0.08,2141.05,2166.95,1030.71
1995,"December","West",647.95,1632.725,1689.85,1710.275,0.06,1689.89,1710.315,835.385
1996,"January","West",462.3,1149.05,1238.7,1253.65,0.04,1238.73,1253.68,640.06
1996,"February","West",276.65,665.375,787.55,797.025,0.02,787.57,797.045,444.735
1996,"March","West",91,181.7,336.4,340.4,0,336.41,340.41,249.41
1996,"April","West",701,1847,1945.7,1956.4,0.06,1945.76,1956.46,1231.66
1996,"May","West",3726.3,11910.6,12276.8,12388.1,0.74,12277.23,12388.53,8872.97
1996,"June","West",3736.6,9037.2,9053.9,9151.4,0.79,9056.56,9154.06,5986.96
1996,"July","West",434.4,3653.8,3653.8,3670.3,1.3,3655.75,3672.25,2360.81
1996,"August","West",878.3,3726,3726,3729.5,0.4,3726.43,3729.93,3213.13
1996,"September","West",692,1683.6,1686.6,1690.5,0.08,1686.67,1690.57,1223.3
1996,"October","West",769.2,1491.6,1491.6,1491.6,0.22,1492.01,1492.01,103.51
1996,"November","West",350.6,652,652,662.2,0.11,652.19,662.39,376.09
1996,"December","West",282.575,870.425,870.425,883.025,0.085,870.8125,883.4125,541.6175
1997,"January","West",214.55,1088.85,1088.85,1103.85,0.06,1089.435,1104.435,707.145
1997,"February","West",146.525,1307.275,1307.275,1324.675,0.035,1308.0575,1325.4575,872.6725
1997,"March","West",78.5,1525.7,1525.7,1545.5,0.01,1526.68,1546.48,1038.2
1997,"April","West",350,1094.6,1152.8,1169.5,1.8,1153.41,1170.11,612.21
1997,"May","West",594.3,2665.2,2665.2,2676.4,0.68,2666.37,2677.57,2083.27
1997,"June","West",330.05,6072.25,6072.25,6073.4,2.53,6074.78,6075.93,5547.93
1997,"July","West",662.6,1693.3,1693.3,1694.9,1.39,1694.33,1695.93,1072.97
1997,"August","West",978.7,1882.1,1886.2,1891.6,1.89,1888.35,1893.75,1352.85
1997,"September","West",631.7,1211.6,1211.6,1214.3,0.32,1211.92,1214.62,642.02
1997,"October","West",1163.1,1381,1381,1390.1,0.03,1381.08,1390.18,97.68
1997,"November","West",2118.45,2669.55,2669.55,2678.1,0.03,2669.57,2678.12,369.425
1997,"December","West",1630.7875,2064.5375,2150.3125,2157.45,0.0225,2150.3275,2157.465,383.99375
1998,"January","West",1143.125,1459.525,1631.075,1636.8,0.015,1631.085,1636.81,398.5625
1998,"February","West",655.4625,854.5125,1111.8375,1116.15,0.0075,1111.8425,1116.155,413.13125
1998,"March","West",167.8,249.5,592.6,595.5,0,592.6,595.5,427.7
1998,"April","West",549.3,1478.9,1563.9,1614.3,0.11,1564.14,1614.54,1065.24
1998,"May","West",770.5,2204.8,2625,2653.5,0.03,2625,2653.5,2207.4
1998,"June","West",2257.1,9560.4,11674.3,11719.4,0.33,11674.34,11719.44,8494.68
1998,"July","West",5188.8,11920.4,12087.2,12087.2,0.48,12088.47,12088.47,8706.67
1998,"August","West",5232.7,10763.9,10864.4,10864.4,0.81,10865.21,10865.21,4202.42
1998,"September","West",3398.2,8696,8696,8701.3,2.95,8698.72,8704.02,5480.87
1998,"October","West",2144.6,6196.7,6206.85,6229.9,1.775,6210.37,6233.42,4240.515
1998,"November","West",340.4,2368.9,2374.7,2375.9,1.66,2378.78,2379.98,2221.58
1998,"December","West",274.575,1820.55,1975.7,1977,1.25,1978.76,1980.06,1843.515
1999,"January","West",208.75,1272.2,1576.7,1578.1,0.84,1578.74,1580.14,1465.45
1999,"February","West",142.925,723.85,1177.7,1179.2,0.43,1178.72,1180.22,1087.385
1999,"March","West",77.1,175.5,778.7,780.3,0.02,778.7,780.3,709.32
1999,"April","West",1822.2,5850.7,6105.4,6105.4,1.2,6105.54,6105.54,3041.6
1999,"May","West",2107.1,6948.9,7093.1,7115.5,2.85,7096.67,7119.07,4469.05
1999,"June","West",2752,8029.2,8041.3,8121.5,2.99,8041.97,8122.17,5367.47
1999,"July","West",2708.4,12011.3,12011.3,12011.3,3.4,12011.3,12011.3,9302.9
1999,"August","West",1102,6845.3,6862.2,6878.7,2.59,6865.11,6881.61,4989.58
1999,"September","West",836.5,4003.3,4003.3,4040.7,1.86,4004.92,4042.32,3457.92
1999,"October","West",817.6,924.1,924.1,933.8,1.98,932.49,942.19,317.84
1999,"November","West",445.2,1388.6,1388.6,1390.3,0.2,1388.65,1390.35,564.9
1999,"December","West",339.1,1066.525,1162.6,1164.15,0.15,1162.6375,1164.1875,539.9
2000,"January","West",233,744.45,936.6,938,0.1,936.625,938.025,514.9
2000,"February","West",126.9,422.375,710.6,711.85,0.05,710.6125,711.8625,489.9
2000,"March","West",20.8,100.3,484.6,485.7,0,484.6,485.7,464.9
2000,"April","West",607.45,2234.15,2318.6,2348.65,1.115,2320.63,2349.48,1175.38
2000,"May","West",1067.3,3819.7,3819.7,3826.7,8.09,3823.28,3834.79,2527.38
2000,"June","West",1202.9,6067.5,6070.4,6070.75,3.21,6071.755,6072.105,4802.205
2000,"July","West",253.6,2399.9,2399.9,2411.6,1.52,2411.54,2423.24,2065.04
2000,"August","West",551.9,5870.4,5870.4,5872.9,1.77,5879.86,5882.36,5270.67
2000,"September","West",757,1945.4,1945.4,1958.1,1.28,1946.77,1959.47,1194.07
2000,"October","West",520.4,1339.1,1339.1,1347.7,2.45,1342.31,1350.91,217.79
2000,"November","West",278.3,649.7,649.7,651.5,1.09,649.8,651.6,562.07
2000,"December","West",291.375,693.725,751.4,764.7,0.8325,751.49,764.79,584.2775
2001,"January","West",304.45,737.75,853.1,877.9,0.575,853.18,877.98,606.485
2001,"February","West",317.525,781.775,954.8,991.1,0.3175,954.87,991.17,628.6925
2001,"March","West",330.6,825.8,1056.5,1104.3,0.06,1056.56,1104.36,650.9
2001,"April","West",386.5,614.7,618.2,632.8,0.38,618.58,633.18,242.48
2001,"May","West",701.7,1485.9,1498.8,1501.5,1.59,1499.04,1501.74,800.04
2001,"June","West",362.9,835.7,835.7,838.4,3,842.47,845.17,779.47
2001,"July","West",235.6,489.25,489.25,494.05,1.53,490.465,495.265,142.365
2001,"August","West",416.6,456.1,456.1,459.6,0.93,457.03,460.53,43.93
2001,"September","West",1103,1336.4,1336.4,1338.3,0.45,1337.16,1339.06,59.73
2001,"October","West",923.2,1049.7,1049.7,1050.8,0.32,1050.61,1051.71,16.89
2001,"November","West",197.1,283.5,283.5,283.5,0.22,283.72,283.72,79.79
2001,"December","West",275.475,495.375,495.375,495.875,0.265,495.5925,496.0925,230.245
2002,"January","West",353.85,707.25,707.25,708.25,0.31,707.465,708.465,380.7
2002,"February","West",432.225,919.125,919.125,920.625,0.355,919.3375,920.8375,531.155
2002,"March","West",510.6,1131,1131,1133,0.4,1131.21,1133.21,681.61
2002,"April","West",733.3,1235.4,1278.1,1288.3,1.09,1278.88,1289.08,433.86
2002,"May","West",501.7,1543.7,1561.1,1565.1,2.93,1566.85,1570.85,686.95
2002,"June","West",513.05,1572.7,1577.1,1578.05,2.7,1579.8,1580.75,1134.95
2002,"July","West",293.3,548.3,548.3,556.8,2.15,548.59,557.09,106.85
2002,"August","West",341.6,576.3,576.3,588.7,1.34,577.39,589.79,70.95
2002,"September","West",726.6,937.7,937.7,938.7,1.43,939.87,940.87,57.33
2002,"October","West",621.8,779.6,779.6,780.3,1.36,782.04,782.74,71.05
2002,"November","West",1450.5,1544.1,1544.1,1547.7,0.28,1545.37,1548.97,653.14
2002,"December","West",1241.8,1579.8,1579.8,1584.125,0.2625,1580.805,1585.13,636.9325
2003,"January","West",1033.1,1615.5,1615.5,1620.55,0.245,1616.24,1621.29,620.725
2003,"February","West",824.4,1651.2,1651.2,1656.975,0.2275,1651.675,1657.45,604.5175
2003,"March","West",615.7,1686.9,1686.9,1693.4,0.21,1687.11,1693.61,588.31
2003,"April","West",528.8,1743.45,1751.4,1756.7,0.795,1752.465,1757.765,1017.065
2003,"May","West",762.8,3872.4,4392.5,4402.8,0.23,4392.62,4402.92,3632.12
2003,"June","West",1529.2,10321.6,10321.6,10333.8,2.67,10323.9,10336.1,7653.4
2003,"July","West",1145.6,5052.2,5063.5,5064.6,0.325,5063.98,5065.08,3006.98
2003,"August","West",339.05,2772.2,2775.8,2777.45,1.28,2779.585,2781.235,2402.585
2003,"September","West",920.7,1870,1870,1880.2,1.39,1870.06,1880.26,428.36
2003,"October","West",2279.4,2426.8,2426.8,2432.2,0.09,2427.56,2432.96,57.19
2003,"November","West",581.2,770,770,771.5,0.06,770.06,771.56,287.7
2003,"December","West",540.45,1023.35,1035.275,1045.525,0.045,1035.385,1045.635,552.99
2004,"January","West",499.7,1276.7,1300.55,1319.55,0.03,1300.71,1319.71,818.28
2004,"February","West",458.95,1530.05,1565.825,1593.575,0.015,1566.035,1593.785,1083.57
2004,"March","West",418.2,1783.4,1831.1,1867.6,0,1831.36,1867.86,1348.86
2004,"April","West",575.3,1082.5,1195.8,1206.6,0.16,1195.8,1206.6,767.44
2004,"May","West",733.5,7021.9,7025.7,7030.3,5.4,7033.26,7037.86,6536.14
2004,"June","West",315.6,865.9,871.6,879.4,1.43,871.73,879.53,563.93
2004,"July","West",213.7,905.5,906.4,915.9,1.02,907.29,916.79,150.15
2004,"August","West",398.3,500.5,500.5,502.3,0.68,500.5,502.3,117.18
2004,"September","West",623.8,735.5,747.9,749.8,0.25,747.92,749.82,73.33
2004,"October","West",749,1156.1,1156.1,1157.5,0.17,1156.27,1157.67,128.06
2004,"November","West",430.1,504.6,515.8,516.7,0.25,515.8,516.7,86.6
